order_id,order_date,customer_id,region,channel,product,category,quantity,unit_price,discount_pct,revenue,cost,profit,status,month,profit_margin
ORD00405,2024-05-14,C1232,Limerick,Marketplace,Office Chair,Furniture,2,179.99,0.15,305.98,207.76,98.22,Completed,2024-05,0.3210013726387345
ORD00406,2024-09-27,C1093,Waterford,Mobile App,Fitness Band,Wearables,2,49.99,0.0,99.98,49.7,50.28,Completed,2024-09,0.5029005801160232
ORD00407,2024-12-04,C1117,Cork,Website,Speaker,Audio,1,54.99,0.0,54.99,28.57,26.42,Completed,2024-12,0.48045099108928896
ORD00408,2024-03-19,C1179,Galway,Retail Store,Speaker,Audio,3,54.99,0.1,148.47,76.01,72.46,Completed,2024-03,0.48804472283963085
ORD00409,2024-08-19,C1169,Dublin,Marketplace,Speaker,Audio,2,54.99,0.15,93.48,57.54,35.94,Completed,2024-08,0.3844672657252888
ORD00410,2024-03-30,C1194,Waterford,Mobile App,Fitness Band,Wearables,2,49.99,0.1,89.98,58.04,31.94,Completed,2024-03,0.3549677706156924
ORD00411,2024-11-14,C1094,Waterford,Marketplace,Keyboard,Accessories,1,74.99,0.15,63.74,41.54,22.2,Completed,2024-11,0.3482899278318167
ORD00412,2024-05-12,C1014,Waterford,Mobile App,Headphones,Audio,1,129.99,0.0,129.99,62.42,67.57,Completed,2024-05,0.5198092160935456
ORD00413,2024-05-15,C1213,Limerick,Website,Office Chair,Furniture,1,179.99,0.05,170.99,93.44,77.55,Completed,2024-05,0.4535352944616644
ORD00414,2024-05-28,C1158,Galway,Website,Fitness Band,Wearables,3,49.99,0.0,149.97,76.99,72.98,Completed,2024-05,0.48663065946522643
ORD00415,2024-08-08,C1165,Waterford,Marketplace,Smart Watch,Wearables,1,149.99,0.05,142.49,104.32,38.17,Completed,2024-08,0.2678784476103586
ORD00416,2024-04-08,C1250,Waterford,Marketplace,Smart Watch,Wearables,3,149.99,0.0,449.97,324.18,125.79,Completed,2024-04,0.2795519701313421
ORD00417,2024-08-16,C1097,Limerick,Retail Store,USB-C Hub,Accessories,1,39.99,0.0,39.99,20.03,19.96,Completed,2024-08,0.4991247811952988
ORD00419,2024-03-10,C1131,Dublin,Mobile App,Keyboard,Accessories,3,74.99,0.1,202.47,118.12,84.35,Completed,2024-03,0.4166049291253025
ORD00420,2024-07-17,C1197,Limerick,Website,Smart Watch,Wearables,1,149.99,0.05,142.49,88.91,53.58,Completed,2024-07,0.37602638781668885
ORD00421,2024-02-15,C1217,Cork,Retail Store,Wireless Mouse,Accessories,2,19.99,0.0,39.98,20.25,19.73,Completed,2024-02,0.49349674837418717
ORD00424,2024-05-10,C1169,Galway,Retail Store,Headphones,Audio,1,129.99,0.0,129.99,72.98,57.01,Completed,2024-05,0.4385721978613739
ORD00425,2024-07-13,C1205,Limerick,Marketplace,Smart Watch,Wearables,2,149.99,0.05,284.98,159.35,125.63,Completed,2024-07,0.4408379535405993
ORD00426,2024-08-25,C1168,Limerick,Mobile App,Keyboard,Accessories,1,74.99,0.15,63.74,41.4,22.34,Completed,2024-08,0.3504863508001255
ORD00427,2024-06-09,C1002,Waterford,Website,Speaker,Audio,1,54.99,0.15,46.74,30.5,16.24,Completed,2024-06,0.347454000855798
ORD00428,2024-08-12,C1074,Cork,Mobile App,Standing Desk,Furniture,3,299.99,0.0,899.97,496.0,403.97,Completed,2024-08,0.44887051790615246
ORD00429,2024-08-15,C1052,Cork,Website,Standing Desk,Furniture,2,299.99,0.1,539.98,390.44,149.54,Completed,2024-08,0.27693618282158594
ORD00430,2024-09-11,C1046,Dublin,Mobile App,Wireless Mouse,Accessories,1,19.99,0.0,19.99,13.83,6.16,Completed,2024-09,0.30815407703851927
ORD00431,2024-03-15,C1199,Cork,Website,Headphones,Audio,2,129.99,0.15,220.98,154.23,66.75,Completed,2024-03,0.3020635351615531
ORD00432,2024-12-03,C1213,Galway,Retail Store,USB-C Hub,Accessories,2,39.99,0.0,79.98,47.01,32.97,Completed,2024-12,0.4122280570142535
ORD00433,2024-08-16,C1075,Cork,Marketplace,Keyboard,Accessories,3,74.99,0.0,224.97,110.43,114.54,Completed,2024-08,0.5091345512735032
ORD00435,2024-10-06,C1177,Dublin,Mobile App,Speaker,Audio,1,54.99,0.05,52.24,28.11,24.13,Completed,2024-10,0.461906584992343
ORD00436,2024-06-29,C1031,Cork,Website,Keyboard,Accessories,1,74.99,0.1,67.49,34.4,33.09,Completed,2024-06,0.4902948584975553
ORD00437,2024-02-17,C1051,Limerick,Marketplace,Speaker,Audio,1,54.99,0.1,49.49,35.2,14.29,Completed,2024-02,0.28874520105071727
ORD00438,2024-08-28,C1069,Cork,Marketplace,Standing Desk,Furniture,2,299.99,0.0,599.98,319.4,280.58,Completed,2024-08,0.46764892163072097
ORD00439,2024-03-18,C1168,Galway,Website,Standing Desk,Furniture,1,299.99,0.0,299.99,170.85,129.14,Completed,2024-03,0.43048101603386774
ORD00440,2024-07-05,C1045,Dublin,Marketplace,Speaker,Audio,1,54.99,0.0,54.99,31.11,23.88,Completed,2024-07,0.4342607746863066
ORD00441,2024-03-23,C1152,Limerick,Retail Store,Office Chair,Furniture,1,179.99,0.15,152.99,77.93,75.06,Completed,2024-03,0.4906203019805216
ORD00442,2024-12-22,C1033,Limerick,Marketplace,Laptop Stand,Accessories,1,28.99,0.0,28.99,17.03,11.96,Completed,2024-12,0.4125560538116592
ORD00443,2024-11-26,C1223,Limerick,Marketplace,Keyboard,Accessories,1,74.99,0.0,74.99,42.46,32.53,Completed,2024-11,0.43379117215628754
ORD00444,2024-09-11,C1069,Waterford,Website,Wireless Mouse,Accessories,1,19.99,0.0,19.99,10.2,9.79,Completed,2024-09,0.4897448724362181
ORD00445,2024-05-11,C1093,Cork,Marketplace,USB-C Hub,Accessories,1,39.99,0.15,33.99,16.69,17.3,Completed,2024-05,0.5089732274198293
ORD00446,2024-09-30,C1128,Cork,Website,USB-C Hub,Accessories,4,39.99,0.0,159.96,107.0,52.96,Completed,2024-09,0.33108277069267317
ORD00447,2024-04-27,C1022,Cork,Mobile App,Laptop Stand,Accessories,1,28.99,0.15,24.64,13.18,11.46,Completed,2024-04,0.4650974025974026
ORD00448,2024-05-29,C1145,Dublin,Website,Laptop Stand,Accessories,1,28.99,0.15,24.64,15.15,9.49,Completed,2024-05,0.3851461038961039
ORD00449,2024-09-19,C1181,Dublin,Mobile App,USB-C Hub,Accessories,1,39.99,0.15,33.99,23.16,10.83,Completed,2024-09,0.31862312444836716
ORD00450,2024-12-20,C1044,Galway,Marketplace,Speaker,Audio,4,54.99,0.0,219.96,117.87,102.09,Completed,2024-12,0.46412984178941624
ORD00451,2024-07-29,C1201,Limerick,Website,Fitness Band,Wearables,2,49.99,0.0,99.98,48.27,51.71,Completed,2024-07,0.5172034406881376
ORD00452,2024-03-18,C1204,Galway,Mobile App,USB-C Hub,Accessories,1,39.99,0.15,33.99,22.31,11.68,Completed,2024-03,0.3436304795528096
ORD00454,2024-01-26,C1216,Galway,Retail Store,Standing Desk,Furniture,2,299.99,0.0,599.98,423.18,176.8,Completed,2024-01,0.29467648921630724
ORD00456,2024-07-16,C1211,Waterford,Marketplace,Fitness Band,Wearables,3,49.99,0.15,127.47,66.64,60.83,Completed,2024-07,0.4772103239978034
ORD00457,2024-05-09,C1192,Cork,Mobile App,Standing Desk,Furniture,1,299.99,0.0,299.99,149.3,150.69,Completed,2024-05,0.5023167438914631
ORD00458,2024-12-16,C1227,Dublin,Retail Store,Fitness Band,Wearables,2,49.99,0.1,89.98,56.64,33.34,Completed,2024-12,0.37052678372971776
ORD00459,2024-07-26,C1242,Dublin,Mobile App,Smart Watch,Wearables,2,149.99,0.05,284.98,197.98,87.0,Completed,2024-07,0.3052845813741315
ORD00461,2024-03-15,C1085,Waterford,Mobile App,Fitness Band,Wearables,1,49.99,0.15,42.49,23.7,18.79,Completed,2024-03,0.44222169922334664
ORD00462,2024-06-20,C1022,Galway,Mobile App,Smart Watch,Wearables,3,149.99,0.15,382.47,186.82,195.65,Completed,2024-06,0.5115433890239757
ORD00463,2024-03-02,C1055,Dublin,Retail Store,Fitness Band,Wearables,1,49.99,0.15,42.49,29.31,13.18,Completed,2024-03,0.31019063309013883
ORD00465,2024-06-12,C1244,Waterford,Mobile App,Standing Desk,Furniture,3,299.99,0.1,809.97,453.77,356.2,Completed,2024-06,0.43976937417435213
ORD00466,2024-03-30,C1026,Cork,Retail Store,Keyboard,Accessories,1,74.99,0.0,74.99,36.0,38.99,Completed,2024-03,0.5199359914655288
ORD00468,2024-06-18,C1113,Galway,Marketplace,Headphones,Audio,2,129.99,0.0,259.98,159.55,100.43,Completed,2024-06,0.3862989460727748
ORD00469,2024-09-12,C1126,Galway,Website,Smart Watch,Wearables,3,149.99,0.0,449.97,322.12,127.85,Completed,2024-09,0.28413005311465206
ORD00470,2024-09-19,C1228,Cork,Retail Store,Wireless Mouse,Accessories,2,19.99,0.1,35.98,20.18,15.8,Completed,2024-09,0.4391328515842135
ORD00472,2024-05-03,C1074,Waterford,Website,Keyboard,Accessories,2,74.99,0.05,142.48,91.63,50.85,Completed,2024-05,0.35689219539584505
ORD00473,2024-12-29,C1092,Galway,Marketplace,Smart Watch,Wearables,2,149.99,0.1,269.98,164.2,105.78,Completed,2024-12,0.391806800503741
ORD00474,2024-06-26,C1228,Cork,Mobile App,Standing Desk,Furniture,1,299.99,0.0,299.99,205.9,94.09,Completed,2024-06,0.31364378812627086
ORD00477,2024-06-12,C1098,Limerick,Marketplace,Smart Watch,Wearables,1,149.99,0.05,142.49,81.8,60.69,Completed,2024-06,0.4259246262895641
ORD00478,2024-06-10,C1011,Cork,Marketplace,Standing Desk,Furniture,1,299.99,0.1,269.99,174.32,95.67,Completed,2024-06,0.3543464572761954
ORD00479,2024-05-20,C1100,Galway,Retail Store,Fitness Band,Wearables,2,49.99,0.1,89.98,60.8,29.18,Completed,2024-05,0.324294287619471
ORD00480,2024-01-07,C1010,Waterford,Marketplace,Headphones,Audio,3,129.99,0.0,389.97,213.52,176.45,Completed,2024-01,0.45247070287458
ORD00481,2024-10-07,C1024,Waterford,Retail Store,Speaker,Audio,1,54.99,0.0,54.99,39.06,15.93,Completed,2024-10,0.2896890343698854
ORD00482,2024-11-20,C1190,Dublin,Retail Store,Wireless Mouse,Accessories,3,19.99,0.0,59.97,38.84,21.13,Completed,2024-11,0.3523428380857095
ORD00483,2024-06-28,C1221,Cork,Mobile App,Speaker,Audio,1,54.99,0.1,49.49,34.12,15.37,Completed,2024-06,0.3105677914730248
ORD00484,2024-06-22,C1174,Dublin,Retail Store,Office Chair,Furniture,1,179.99,0.05,170.99,88.01,82.98,Completed,2024-06,0.48529153751681386
ORD00485,2024-07-25,C1054,Waterford,Marketplace,Laptop Stand,Accessories,3,28.99,0.0,86.97,54.81,32.16,Completed,2024-07,0.36978268368402895
ORD00486,2024-05-24,C1230,Dublin,Retail Store,Keyboard,Accessories,1,74.99,0.0,74.99,45.76,29.23,Completed,2024-05,0.38978530470729433
ORD00487,2024-05-20,C1182,Dublin,Marketplace,Keyboard,Accessories,2,74.99,0.1,134.98,86.28,48.7,Completed,2024-05,0.3607941917321085
ORD00488,2024-02-10,C1092,Dublin,Website,USB-C Hub,Accessories,1,39.99,0.05,37.99,24.91,13.08,Completed,2024-02,0.34430113187680966
ORD00490,2024-08-27,C1028,Limerick,Mobile App,Standing Desk,Furniture,2,299.99,0.0,599.98,294.17,305.81,Completed,2024-08,0.5097003233441114
ORD00491,2024-04-21,C1142,Cork,Marketplace,Speaker,Audio,4,54.99,0.15,186.97,117.38,69.59,Completed,2024-04,0.3721987484623202
ORD00492,2024-03-29,C1007,Waterford,Marketplace,Standing Desk,Furniture,1,299.99,0.0,299.99,161.39,138.6,Completed,2024-03,0.46201540051335044
ORD00493,2024-10-26,C1028,Limerick,Retail Store,Wireless Mouse,Accessories,4,19.99,0.05,75.96,50.77,25.19,Completed,2024-10,0.3316219062664561
ORD00494,2024-09-29,C1084,Galway,Website,Standing Desk,Furniture,1,299.99,0.0,299.99,206.72,93.27,Completed,2024-09,0.31091036367878927
ORD00495,2024-12-28,C1158,Limerick,Mobile App,Standing Desk,Furniture,1,299.99,0.1,269.99,197.63,72.36,Completed,2024-12,0.2680099262935664
ORD00496,2024-04-09,C1019,Waterford,Website,USB-C Hub,Accessories,1,39.99,0.0,39.99,22.13,17.86,Completed,2024-04,0.4466116529132283
ORD00498,2024-08-01,C1003,Waterford,Marketplace,Standing Desk,Furniture,2,299.99,0.0,599.98,343.2,256.78,Completed,2024-08,0.42798093269775656
ORD00499,2024-06-05,C1026,Dublin,Mobile App,Keyboard,Accessories,2,74.99,0.05,142.48,105.12,37.36,Completed,2024-06,0.26221224031443013
ORD00500,2024-06-24,C1027,Cork,Marketplace,Smart Watch,Wearables,3,149.99,0.1,404.97,275.75,129.22,Completed,2024-06,0.31908536434797635
ORD00501,2024-06-12,C1121,Cork,Website,Fitness Band,Wearables,1,49.99,0.0,49.99,35.85,14.14,Completed,2024-06,0.28285657131426284
ORD00503,2024-08-11,C1034,Cork,Website,Office Chair,Furniture,1,179.99,0.1,161.99,84.53,77.46,Completed,2024-08,0.47817766528798067
ORD00505,2024-10-13,C1226,Limerick,Retail Store,Office Chair,Furniture,3,179.99,0.05,512.97,291.37,221.6,Completed,2024-10,0.4319940737275084
ORD00506,2024-07-14,C1225,Dublin,Website,USB-C Hub,Accessories,1,39.99,0.0,39.99,28.61,11.38,Completed,2024-07,0.28457114278569645
ORD00507,2024-10-26,C1235,Limerick,Website,Keyboard,Accessories,3,74.99,0.1,202.47,121.21,81.26,Completed,2024-10,0.40134340890008396
ORD00508,2024-12-10,C1220,Cork,Retail Store,Laptop Stand,Accessories,3,28.99,0.0,86.97,50.8,36.17,Completed,2024-12,0.4158905369667702
ORD00509,2024-11-02,C1097,Dublin,Mobile App,Fitness Band,Wearables,2,49.99,0.0,99.98,71.62,28.36,Completed,2024-11,0.28365673134626923
ORD00510,2024-04-24,C1162,Dublin,Mobile App,USB-C Hub,Accessories,1,39.99,0.15,33.99,23.28,10.71,Completed,2024-04,0.3150926743159753
ORD00512,2024-08-27,C1004,Limerick,Website,Standing Desk,Furniture,3,299.99,0.05,854.97,419.57,435.4,Completed,2024-08,0.5092576347708107
ORD00514,2024-02-13,C1128,Waterford,Website,Laptop Stand,Accessories,1,28.99,0.0,28.99,18.11,10.88,Completed,2024-02,0.37530182821662644
ORD00515,2024-01-04,C1143,Cork,Website,Office Chair,Furniture,2,179.99,0.1,323.98,188.95,135.03,Completed,2024-01,0.41678498672757575
ORD00517,2024-12-12,C1024,Dublin,Mobile App,Standing Desk,Furniture,4,299.99,0.15,1019.97,627.4,392.57,Completed,2024-12,0.3848838691334059
ORD00518,2024-05-31,C1037,Limerick,Marketplace,Wireless Mouse,Accessories,1,19.99,0.05,18.99,10.61,8.38,Completed,2024-05,0.4412848867825172
ORD00519,2024-12-20,C1196,Waterford,Mobile App,Laptop Stand,Accessories,1,28.99,0.0,28.99,14.77,14.22,Completed,2024-12,0.4905139703345982
ORD00520,2024-04-17,C1234,Dublin,Website,Fitness Band,Wearables,4,49.99,0.15,169.97,106.97,63.0,Completed,2024-04,0.3706536447608402
ORD00521,2024-08-08,C1205,Dublin,Mobile App,Laptop Stand,Accessories,2,28.99,0.0,57.98,40.64,17.34,Completed,2024-08,0.2990686443601242
ORD00522,2024-06-02,C1216,Galway,Website,Headphones,Audio,1,129.99,0.0,129.99,70.93,59.06,Completed,2024-06,0.45434264174167244
ORD00523,2024-11-30,C1167,Limerick,Marketplace,Wireless Mouse,Accessories,1,19.99,0.0,19.99,14.69,5.3,Completed,2024-11,0.2651325662831416
ORD00524,2024-04-28,C1139,Galway,Marketplace,USB-C Hub,Accessories,1,39.99,0.15,33.99,16.5,17.49,Completed,2024-04,0.5145631067961164
ORD00525,2024-02-23,C1009,Galway,Retail Store,USB-C Hub,Accessories,3,39.99,0.0,119.97,74.18,45.79,Completed,2024-02,0.3816787530215887
ORD00526,2024-03-23,C1054,Waterford,Website,Speaker,Audio,1,54.99,0.0,54.99,40.2,14.79,Completed,2024-03,0.26895799236224766
ORD00527,2024-09-22,C1176,Dublin,Mobile App,Office Chair,Furniture,1,179.99,0.1,161.99,116.98,45.01,Completed,2024-09,0.2778566578183838
ORD00528,2024-03-31,C1156,Limerick,Mobile App,Laptop Stand,Accessories,2,28.99,0.1,52.18,34.76,17.42,Completed,2024-03,0.3338443848217708
ORD00529,2024-01-15,C1023,Cork,Marketplace,Headphones,Audio,2,129.99,0.0,259.98,147.89,112.09,Completed,2024-01,0.4311485498884529
ORD00530,2024-12-21,C1100,Galway,Website,Standing Desk,Furniture,1,299.99,0.0,299.99,190.63,109.36,Completed,2024-12,0.36454548484949495
ORD00531,2024-03-13,C1142,Dublin,Retail Store,Wireless Mouse,Accessories,1,19.99,0.0,19.99,11.47,8.52,Completed,2024-03,0.42621310655327665
ORD00532,2024-08-18,C1045,Dublin,Marketplace,Office Chair,Furniture,2,179.99,0.05,341.98,246.02,95.96,Completed,2024-08,0.28060120474881567
ORD00533,2024-02-18,C1220,Limerick,Marketplace,Smart Watch,Wearables,2,149.99,0.0,299.98,178.69,121.29,Completed,2024-02,0.404326955130342
ORD00534,2024-04-16,C1205,Galway,Marketplace,USB-C Hub,Accessories,1,39.99,0.0,39.99,20.3,19.69,Completed,2024-04,0.49237309327331835
ORD00535,2024-03-21,C1200,Waterford,Marketplace,Laptop Stand,Accessories,3,28.99,0.0,86.97,62.21,24.76,Completed,2024-03,0.28469587213981834
ORD00536,2024-01-30,C1098,Galway,Website,Keyboard,Accessories,1,74.99,0.1,67.49,34.1,33.39,Completed,2024-01,0.49473996147577426
ORD00537,2024-03-07,C1239,Galway,Marketplace,USB-C Hub,Accessories,1,39.99,0.05,37.99,18.38,19.61,Completed,2024-03,0.516188470650171
ORD00539,2024-01-16,C1057,Cork,Mobile App,Keyboard,Accessories,1,74.99,0.1,67.49,48.75,18.74,Completed,2024-01,0.27767076603941326
ORD00540,2024-01-04,C1012,Dublin,Retail Store,Speaker,Audio,1,54.99,0.1,49.49,27.14,22.35,Completed,2024-01,0.45160638512830875
ORD00541,2024-02-29,C1028,Limerick,Retail Store,USB-C Hub,Accessories,1,39.99,0.1,35.99,21.38,14.61,Completed,2024-02,0.405946096137816
ORD00542,2024-08-06,C1112,Dublin,Website,Wireless Mouse,Accessories,1,19.99,0.0,19.99,14.32,5.67,Completed,2024-08,0.28364182091045526
ORD00543,2024-06-22,C1142,Dublin,Website,Headphones,Audio,1,129.99,0.1,116.99,63.43,53.56,Completed,2024-06,0.45781690742798536
ORD00544,2024-07-11,C1028,Dublin,Retail Store,Fitness Band,Wearables,2,49.99,0.15,84.98,54.29,30.69,Completed,2024-07,0.3611437985408331
ORD00545,2024-04-18,C1025,Dublin,Retail Store,USB-C Hub,Accessories,1,39.99,0.15,33.99,23.96,10.03,Completed,2024-04,0.29508679023242124
ORD00546,2024-08-19,C1161,Galway,Website,Fitness Band,Wearables,2,49.99,0.0,99.98,49.93,50.05,Completed,2024-08,0.5006001200240048
ORD00547,2024-04-02,C1130,Dublin,Website,Speaker,Audio,1,54.99,0.1,49.49,29.95,19.54,Completed,2024-04,0.39482723782582335
ORD00548,2024-12-06,C1154,Cork,Marketplace,Laptop Stand,Accessories,1,28.99,0.0,28.99,19.74,9.25,Completed,2024-12,0.31907554329078996
ORD00549,2024-11-29,C1046,Cork,Website,Speaker,Audio,2,54.99,0.05,104.48,67.98,36.5,Completed,2024-11,0.34934915773353753
ORD00550,2024-03-12,C1214,Cork,Marketplace,Wireless Mouse,Accessories,1,19.99,0.0,19.99,11.08,8.91,Completed,2024-03,0.4457228614307154
ORD00552,2024-09-08,C1172,Cork,Mobile App,USB-C Hub,Accessories,1,39.99,0.05,37.99,23.29,14.7,Completed,2024-09,0.3869439326138457
ORD00553,2024-06-13,C1008,Limerick,Mobile App,Fitness Band,Wearables,1,49.99,0.1,44.99,24.76,20.23,Completed,2024-06,0.44965547899533226
ORD00554,2024-01-01,C1039,Waterford,Marketplace,Laptop Stand,Accessories,2,28.99,0.0,57.98,31.42,26.56,Completed,2024-01,0.45808899620558813
ORD00556,2024-06-13,C1226,Dublin,Mobile App,Keyboard,Accessories,3,74.99,0.15,191.22,98.51,92.71,Completed,2024-06,0.4848342223616776
ORD00557,2024-05-09,C1227,Waterford,Mobile App,Keyboard,Accessories,1,74.99,0.1,67.49,46.26,21.23,Completed,2024-05,0.3145651207586309
ORD00559,2024-08-03,C1018,Waterford,Retail Store,Wireless Mouse,Accessories,1,19.99,0.0,19.99,14.12,5.87,Completed,2024-08,0.2936468234117059
ORD00561,2024-05-09,C1146,Limerick,Mobile App,Office Chair,Furniture,1,179.99,0.0,179.99,114.11,65.88,Completed,2024-05,0.3660203344630257
ORD00562,2024-09-25,C1065,Dublin,Website,Headphones,Audio,2,129.99,0.1,233.98,134.59,99.39,Completed,2024-09,0.42477989571758273
ORD00563,2024-01-05,C1113,Limerick,Marketplace,Fitness Band,Wearables,1,49.99,0.05,47.49,32.67,14.82,Completed,2024-01,0.312065698041693
ORD00565,2024-04-29,C1094,Galway,Retail Store,USB-C Hub,Accessories,1,39.99,0.1,35.99,26.27,9.72,Completed,2024-04,0.270075020839122
ORD00567,2024-08-20,C1241,Galway,Marketplace,Standing Desk,Furniture,1,299.99,0.0,299.99,180.62,119.37,Completed,2024-08,0.39791326377545916
ORD00568,2024-12-12,C1173,Cork,Retail Store,Smart Watch,Wearables,1,149.99,0.1,134.99,89.12,45.87,Completed,2024-12,0.3398029483665456
ORD00569,2024-12-26,C1151,Cork,Marketplace,Headphones,Audio,3,129.99,0.0,389.97,251.53,138.44,Completed,2024-12,0.35500166679488165
ORD00570,2024-11-03,C1116,Waterford,Website,Headphones,Audio,2,129.99,0.0,259.98,180.32,79.66,Completed,2024-11,0.30640818524501884
ORD00571,2024-05-19,C1007,Dublin,Website,Laptop Stand,Accessories,2,28.99,0.1,52.18,34.89,17.29,Completed,2024-05,0.3313530088156382
ORD00572,2024-03-30,C1067,Cork,Website,Wireless Mouse,Accessories,2,19.99,0.0,39.98,20.99,18.99,Completed,2024-03,0.47498749374687343
ORD00573,2024-06-20,C1018,Waterford,Marketplace,Wireless Mouse,Accessories,3,19.99,0.0,59.97,31.1,28.87,Completed,2024-06,0.4814073703518426
ORD00574,2024-02-12,C1067,Cork,Marketplace,Smart Watch,Wearables,2,149.99,0.05,284.98,161.47,123.51,Completed,2024-02,0.4333988350059653
ORD00575,2024-06-17,C1087,Waterford,Retail Store,Standing Desk,Furniture,1,299.99,0.05,284.99,146.56,138.43,Completed,2024-06,0.485736341626022
ORD00576,2024-03-19,C1214,Limerick,Retail Store,Standing Desk,Furniture,3,299.99,0.15,764.97,527.33,237.64,Completed,2024-03,0.3106527053348497
ORD00577,2024-02-18,C1016,Waterford,Mobile App,Laptop Stand,Accessories,1,28.99,0.0,28.99,19.96,9.03,Completed,2024-02,0.3114867195584684
ORD00578,2024-12-05,C1120,Waterford,Retail Store,Fitness Band,Wearables,2,49.99,0.0,99.98,64.17,35.81,Completed,2024-12,0.3581716343268654
ORD00579,2024-11-20,C1117,Cork,Marketplace,USB-C Hub,Accessories,3,39.99,0.0,119.97,60.95,59.02,Completed,2024-11,0.49195632241393683
ORD00580,2024-01-13,C1056,Waterford,Marketplace,Office Chair,Furniture,1,179.99,0.0,179.99,87.84,92.15,Completed,2024-01,0.5119728873826324
ORD00581,2024-06-08,C1169,Galway,Mobile App,Fitness Band,Wearables,2,49.99,0.0,99.98,53.31,46.67,Completed,2024-06,0.4667933586717343
ORD00582,2024-12-14,C1245,Galway,Retail Store,USB-C Hub,Accessories,1,39.99,0.05,37.99,26.4,11.59,Completed,2024-12,0.30508028428533823
ORD00583,2024-05-30,C1012,Galway,Mobile App,Headphones,Audio,1,129.99,0.15,110.49,62.1,48.39,Completed,2024-05,0.43795818626120014
ORD00584,2024-09-16,C1183,Waterford,Marketplace,USB-C Hub,Accessories,1,39.99,0.0,39.99,22.53,17.46,Completed,2024-09,0.436609152288072
ORD00585,2024-02-05,C1159,Limerick,Retail Store,Fitness Band,Wearables,1,49.99,0.0,49.99,25.38,24.61,Completed,2024-02,0.49229845969193836
ORD00586,2024-06-11,C1218,Limerick,Retail Store,Headphones,Audio,2,129.99,0.15,220.98,118.82,102.16,Completed,2024-06,0.46230428093040093
ORD00587,2024-02-23,C1196,Limerick,Website,Speaker,Audio,1,54.99,0.05,52.24,33.48,18.76,Completed,2024-02,0.35911179173047475
ORD00588,2024-08-26,C1175,Waterford,Website,Headphones,Audio,1,129.99,0.15,110.49,56.74,53.75,Completed,2024-08,0.4864693637433252
ORD00589,2024-02-13,C1037,Limerick,Website,Wireless Mouse,Accessories,3,19.99,0.05,56.97,33.82,23.15,Completed,2024-02,0.40635422152009826
ORD00590,2024-12-24,C1018,Galway,Mobile App,Laptop Stand,Accessories,1,28.99,0.0,28.99,17.91,11.08,Completed,2024-12,0.38220075888237326
ORD00591,2024-07-17,C1195,Limerick,Marketplace,Standing Desk,Furniture,3,299.99,0.0,899.97,488.06,411.91,Completed,2024-07,0.45769303421225155
ORD00592,2024-05-12,C1241,Limerick,Retail Store,USB-C Hub,Accessories,1,39.99,0.15,33.99,17.35,16.64,Completed,2024-05,0.48955575169167403
ORD00593,2024-07-20,C1183,Cork,Mobile App,Keyboard,Accessories,2,74.99,0.05,142.48,96.5,45.98,Completed,2024-07,0.3227119595732734
ORD00594,2024-05-06,C1007,Galway,Retail Store,Fitness Band,Wearables,1,49.99,0.15,42.49,24.14,18.35,Completed,2024-05,0.43186632148740883
ORD00595,2024-03-29,C1186,Galway,Mobile App,Keyboard,Accessories,4,74.99,0.15,254.97,143.68,111.29,Completed,2024-03,0.4364827234576617
ORD00597,2024-05-16,C1243,Galway,Marketplace,Speaker,Audio,1,54.99,0.05,52.24,36.2,16.04,Completed,2024-05,0.30704441041347624
ORD00598,2024-04-26,C1003,Limerick,Mobile App,Speaker,Audio,1,54.99,0.05,52.24,26.57,25.67,Completed,2024-04,0.4913859111791731
ORD00599,2024-06-06,C1064,Waterford,Marketplace,Laptop Stand,Accessories,4,28.99,0.0,115.96,78.42,37.54,Completed,2024-06,0.32373232149016906
ORD00602,2024-07-03,C1063,Dublin,Website,Fitness Band,Wearables,2,49.99,0.0,99.98,66.95,33.03,Completed,2024-07,0.33036607321464295
ORD00603,2024-02-06,C1157,Dublin,Retail Store,Laptop Stand,Accessories,3,28.99,0.0,86.97,46.88,40.09,Completed,2024-02,0.46096355064964933
ORD00604,2024-09-01,C1244,Limerick,Marketplace,USB-C Hub,Accessories,3,39.99,0.1,107.97,60.56,47.41,Completed,2024-09,0.4391034546633324
ORD00605,2024-06-08,C1189,Galway,Website,Standing Desk,Furniture,1,299.99,0.05,284.99,191.16,93.83,Completed,2024-06,0.32923962244289273
ORD00606,2024-12-06,C1058,Cork,Mobile App,Office Chair,Furniture,1,179.99,0.1,161.99,95.29,66.7,Completed,2024-12,0.4117538119637015
ORD00607,2024-10-18,C1008,Limerick,Retail Store,Speaker,Audio,3,54.99,0.0,164.97,107.27,57.7,Completed,2024-10,0.34976056252652
ORD00608,2024-05-28,C1210,Waterford,Marketplace,Keyboard,Accessories,1,74.99,0.0,74.99,39.58,35.41,Completed,2024-05,0.4721962928390452
ORD00610,2024-04-05,C1125,Waterford,Website,USB-C Hub,Accessories,1,39.99,0.05,37.99,23.33,14.66,Completed,2024-04,0.38589102395367203
ORD00611,2024-10-14,C1230,Cork,Mobile App,Keyboard,Accessories,2,74.99,0.1,134.98,99.88,35.1,Completed,2024-10,0.26003852422581125
